image	label	prompt	category	subcategory
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/warwick_goble/cathedral_cover.webp	Warwick Goble	warwick goble	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/russ_mills/cathedral_cover.webp	Russ Mills	russ mills	Artist	Lowbrow
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/j_j_grandville/cathedral_cover.webp	J.J. Grandville	j.j. grandville	Artist	VictorianArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/marc_silvestri/cathedral_cover.webp	Marc Silvestri	marc silvestri	Artist	Cyberpunk
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/bob_mizer/cathedral_cover.webp	Bob Mizer	bob mizer	Artist	PinupArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/marc_simonetti/cathedral_cover.webp	Marc Simonetti	marc simonetti	Artist	GothicArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/dan_mumford/cathedral_cover.webp	Dan Mumford	dan mumford	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/jean_baptiste_monge/cathedral_cover.webp	Jean-Baptiste Monge	jean-baptiste monge	Artist	NeoClassicism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/derek_gores/cathedral_cover.webp	Derek Gores	derek gores	Artist	Cyberpunk
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/henry_asencio/cathedral_cover.webp	Henry Asencio	henry asencio	Artist	ContemporaryArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/angela_barrett/cathedral_cover.webp	Angela Barrett	angela barrett	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/elsa_beskow/cathedral_cover.webp	Elsa Beskow	elsa beskow	Artist	NaiveArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/john_blanche/cathedral_cover.webp	John Blanche	john blanche	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/henry_moret/cathedral_cover.webp	Henry Moret	henry moret	Artist	ImpressionistPalette
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/utagawa_hiroshige/cathedral_cover.webp	Utagawa Hiroshige	utagawa hiroshige	Artist	Ukiyo-e
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/andreas_rocha/cathedral_cover.webp	Andreas Rocha	andreas rocha	Artist	Modernism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/beatrix_potter/cathedral_cover.webp	Beatrix Potter	beatrix potter	Artist	Watercolor
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ken_sugimori/cathedral_cover.webp	Ken Sugimori	ken sugimori	Artist	PixelArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/jean_delville/cathedral_cover.webp	Jean Delville	jean delville	Artist	Symbolism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/chuck_sperry/cathedral_cover.webp	Chuck Sperry	chuck sperry	Artist	TribalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/george_condo/cathedral_cover.webp	George Condo	george condo	Artist	Realism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/tony_sandoval/cathedral_cover.webp	Tony Sandoval	tony sandoval	Artist	PopArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/jean_auguste_dominique_ingres/cathedral_cover.webp	Jean-Auguste-Dominique Ingres	jean-auguste-dominique ingres	Artist	NeoClassicism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/nick_knight/cathedral_cover.webp	Nick Knight	nick knight	Artist	HyperRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/bruce_pennington/cathedral_cover.webp	Bruce Pennington	bruce pennington	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/brian_stelfreeze/cathedral_cover.webp	Brian Stelfreeze	brian stelfreeze	Artist	GothicArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/titian/cathedral_cover.webp	Titian	titian	Artist	RenaissanceArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/philippe_druillet/cathedral_cover.webp	Philippe Druillet	philippe druillet	Artist	Cyberpunk
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/daniel_f_gerhartz/cathedral_cover.webp	Daniel F. Gerhartz	daniel f. gerhartz	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/rhads/cathedral_cover.webp	rhads	rhads	Artist	DigitalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/alexander_nasmyth/cathedral_cover.webp	Alexander Nasmyth	alexander nasmyth	Artist	Romanticism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/peter_gric/cathedral_cover.webp	Peter Gric	peter gric	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ernst_haeckel/cathedral_cover.webp	Ernst Haeckel	ernst haeckel	Artist	ArtNouveau
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/gregoire_guillemin/cathedral_cover.webp	Grégoire Guillemin	grégoire guillemin	Artist	AbstractExpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/q_hayashida/cathedral_cover.webp	Q Hayashida	q hayashida	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/diego_rivera/cathedral_cover.webp	Diego Rivera	diego rivera	Artist	RenaissanceArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/william_strealy/cathedral_cover.webp	William Strealy	william strealy	Artist	Photorealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/georges_seurat/cathedral_cover.webp	Georges Seurat	georges seurat	Artist	PointillismArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/sebastien_hue/cathedral_cover.webp	Sebastien Hue	sebastien hue	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ukraine/cathedral_cover.webp	Ukraine	ukraine	Artist	FolkArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/peter_wileman/cathedral_cover.webp	Peter Wileman	peter wileman	Artist	BaroqueArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/brian_k_vaughan/cathedral_cover.webp	Brian K. Vaughan	brian k. vaughan	Artist	GraphicNarrative
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/jan_vermeer/cathedral_cover.webp	Jan Vermeer	jan vermeer	Artist	BaroqueArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/james_jean/cathedral_cover.webp	James Jean	james jean	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/dorothy_johnstone/cathedral_cover.webp	Dorothy Johnstone	dorothy johnstone	Artist	BritishRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/loui_jover/cathedral_cover.webp	Loui Jover	loui jover	Artist	PopArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/akira_kurosawa/cathedral_cover.webp	Akira Kurosawa	akira kurosawa	Artist	Ukiyo-e
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/james_stokoe/cathedral_cover.webp	James Stokoe	james stokoe	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/shintaro_kago/cathedral_cover.webp	Shintaro Kago	shintaro kago	Artist	Minimalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ken_kelly/cathedral_cover.webp	Ken Kelly	ken kelly	Artist	PopSurrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ayami_kojima/cathedral_cover.webp	Ayami Kojima	ayami kojima	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/arthur_streeton/cathedral_cover.webp	Arthur Streeton	arthur streeton	Artist	Impressionistic
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/mikko_lagerstedt/cathedral_cover.webp	Mikko Lagerstedt	mikko lagerstedt	Artist	HyperDetailed
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/michael_whelan/cathedral_cover.webp	Michael Whelan	michael whelan	Artist	ImaginativeFantasy
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/tara_mc_pherson/cathedral_cover.webp	Tara McPherson	tara mcpherson	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/eric_zener/cathedral_cover.webp	Eric Zener	eric zener	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/milo_manara/cathedral_cover.webp	Milo Manara	milo manara	Artist	Realism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/henri_matisse/cathedral_cover.webp	Henri Matisse	henri matisse	Artist	Fauvism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/scott_naismith/cathedral_cover.webp	Scott Naismith	scott naismith	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/maria_sibylla_merian/cathedral_cover.webp	Maria Sibylla Merian	maria sibylla merian	Artist	Naturalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/chris_cold/cathedral_cover.webp	Chris Cold	chris cold	Artist	DigitalPainting
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/barry_windsor_smith/cathedral_cover.webp	Barry Windsor-Smith	barry windsor-smith	Artist	GothicArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/will_murai/cathedral_cover.webp	Will Murai	will murai	Artist	NeoImpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/theo_prins/cathedral_cover.webp	Theo Prins	theo prins	Artist	AbstractExpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/maximilian_pirner/cathedral_cover.webp	Maximilian Pirner	maximilian pirner	Artist	Symbolism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/henry_raleigh/cathedral_cover.webp	Henry Raleigh	henry raleigh	Artist	ContemporaryArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/martiros_saryan/cathedral_cover.webp	Martiros Saryan	martiros saryan	Artist	Impressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/joao_ruas/cathedral_cover.webp	Joao Ruas	joao ruas	Artist	Minimalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/sam_gilliam/cathedral_cover.webp	Sam Gilliam	sam gilliam	Artist	ColorFieldPainting
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/tomasz_strzalkowski/cathedral_cover.webp	Tomasz Strzalkowski	tomasz strzalkowski	Artist	DigitalPainting
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/hiroyuki_mitsume_takahashi/cathedral_cover.webp	Hiroyuki-Mitsume Takahashi	hiroyuki-mitsume takahashi	Artist	Symbolism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ross_tran/cathedral_cover.webp	Ross Tran	ross tran	Artist	Futurism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/halil_ural/cathedral_cover.webp	Halil Ural	halil ural	Artist	StreetArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/alfons_walde/cathedral_cover.webp	Alfons Walde	alfons walde	Artist	Symbolism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/alessio_albi/cathedral_cover.webp	Alessio Albi	alessio albi	Artist	DigitalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/casey_weldon/cathedral_cover.webp	Casey Weldon	casey weldon	Artist	DigitalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/tarsila_do_amaral/cathedral_cover.webp	Tarsila do Amaral	tarsila do amaral	Artist	Modernism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/graham_sutherland/cathedral_cover.webp	Graham Sutherland	graham sutherland	Artist	Expressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/tadanori_yokoo/cathedral_cover.webp	Tadanori Yokoo	tadanori yokoo	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/liam_wong/cathedral_cover.webp	Liam Wong	liam wong	Artist	Cyberpunk
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ashley_wood/cathedral_cover.webp	Ashley Wood	ashley wood	Artist	DarkFantasy
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/hiroshi_yoshida/cathedral_cover.webp	Hiroshi Yoshida	hiroshi yoshida	Artist	JapaneseWoodblock
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/skottie_young/cathedral_cover.webp	Skottie Young	skottie young	Artist	PopSurrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/andrey_remnev/cathedral_cover.webp	Andrey Remnev	andrey remnev	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/artgerm/cathedral_cover.webp	Artgerm	artgerm	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/hugo_pratt/cathedral_cover.webp	Hugo Pratt	hugo pratt	Artist	MedievalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/kitagawa_utamaro/cathedral_cover.webp	Kitagawa Utamaro	kitagawa utamaro	Artist	Ukiyo-e
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/j_c_leyendecker/cathedral_cover.webp	J.C. Leyendecker	j.c. leyendecker	Artist	Realism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/robert_delaunay/cathedral_cover.webp	Robert Delaunay	robert delaunay	Artist	AbstractArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/albert_robida/cathedral_cover.webp	Albert Robida	albert robida	Artist	Steampunk
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/karl_wilhelm_diefenbach/cathedral_cover.webp	Karl Wilhelm Diefenbach	karl wilhelm diefenbach	Artist	GothicArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/asher_brown_durand/cathedral_cover.webp	Asher Brown Durand	asher brown durand	Artist	HudsonRiverSchool
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/eyvind_earle/cathedral_cover.webp	Eyvind Earle	eyvind earle	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/dan_flavin/cathedral_cover.webp	Dan Flavin	dan flavin	Artist	Minimalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/jon_whitcomb/cathedral_cover.webp	Jon Whitcomb	jon whitcomb	Artist	AbstractExpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/eddie_mendoza/cathedral_cover.webp	Eddie Mendoza	eddie mendoza	Artist	AbstractArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/edwin_lord_weeks/cathedral_cover.webp	Edwin Lord Weeks	edwin lord weeks	Artist	OrientalismArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/jeremy_geddes/cathedral_cover.webp	Jeremy Geddes	jeremy geddes	Artist	Realism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/makoto_shinkai/cathedral_cover.webp	Makoto Shinkai	makoto shinkai	Artist	AnimeStyle
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/rob_gonsalves/cathedral_cover.webp	Rob Gonsalves	rob gonsalves	Artist	Modernism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/edward_burne_jones/cathedral_cover.webp	Edward Burne-Jones	edward burne-jones	Artist	PreRaphaelite
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/duncan_fegredo/cathedral_cover.webp	Duncan Fegredo	duncan fegredo	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/marcin_jakubowski/cathedral_cover.webp	Marcin Jakubowski	marcin jakubowski	Artist	ContemporaryArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/george_barbier/cathedral_cover.webp	George Barbier	george barbier	Artist	ArtDeco
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/bernie_wrightson/cathedral_cover.webp	Bernie Wrightson	bernie wrightson	Artist	GothicArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/hayv_kahraman/cathedral_cover.webp	Hayv Kahraman	hayv kahraman	Artist	ContemporaryArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/simon_stalenhag/cathedral_cover.webp	Simon Stalenhag	simon stalenhag	Artist	Retrofuturism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/cleon_peterson/cathedral_cover.webp	Cleon Peterson	cleon peterson	Artist	GrittyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/andrew_wyeth/cathedral_cover.webp	Andrew Wyeth	andrew wyeth	Artist	Regionalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/hannah_yata/cathedral_cover.webp	Hannah Yata	hannah yata	Artist	DigitalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/brandon_woelfel/cathedral_cover.webp	Brandon Woelfel	brandon woelfel	Artist	Cyberpunk
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/andreas_achenbach/cathedral_cover.webp	Andreas Achenbach	andreas achenbach	Artist	Romanticism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/mike_mayhew/cathedral_cover.webp	Mike Mayhew	mike mayhew	Artist	HyperRealisticPaintings
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/mattias_adolfsson/cathedral_cover.webp	Mattias Adolfsson	mattias adolfsson	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/duncan_grant/cathedral_cover.webp	Duncan Grant	duncan grant	Artist	Modernism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/cuno_amiet/cathedral_cover.webp	Cuno Amiet	cuno amiet	Artist	NeoImpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/gerd_arntz/cathedral_cover.webp	Gerd Arntz	gerd arntz	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/gris_grimly/cathedral_cover.webp	Gris Grimly	gris grimly	Artist	GothicArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/albrecht_altdorfer/cathedral_cover.webp	Albrecht Altdorfer	albrecht altdorfer	Artist	OilPainting
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/nobuyoshi_araki/cathedral_cover.webp	Nobuyoshi Araki	nobuyoshi araki	Artist	GothicArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/esteban_maroto/cathedral_cover.webp	Esteban Maroto	esteban maroto	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/mike_deodato/cathedral_cover.webp	Mike Deodato	mike deodato	Artist	DigitalPainting
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/karel_appel/cathedral_cover.webp	Karel Appel	karel appel	Artist	Expressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/keith_haring/cathedral_cover.webp	Keith Haring	keith haring	Artist	ChildrensBookArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/anne_bachelier/cathedral_cover.webp	Anne Bachelier	anne bachelier	Artist	MixedMedia
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/pierre_bonnard/cathedral_cover.webp	Pierre Bonnard	pierre bonnard	Artist	Realism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/william_eggleston/cathedral_cover.webp	William Eggleston	william eggleston	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/evelyn_de_morgan/cathedral_cover.webp	Evelyn De Morgan	evelyn de morgan	Artist	PreRaphaelite
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/bo_bartlett/cathedral_cover.webp	Bo Bartlett	bo bartlett	Artist	AmericanRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/takashi_murakami/cathedral_cover.webp	Takashi Murakami	takashi murakami	Artist	Superflat
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/albrecht_durer/cathedral_cover.webp	Albrecht Durer	albrecht durer	Artist	RenaissanceArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/beeple/cathedral_cover.webp	Beeple	beeple	Artist	DigitalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/alex_russell_flint/cathedral_cover.webp	Alex Russell Flint	alex russell flint	Artist	NeoExpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/earle_bergey/cathedral_cover.webp	Earle Bergey	earle bergey	Artist	ImpressionistGardenScapes
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/donato_giancola/cathedral_cover.webp	Donato Giancola	donato giancola	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/james_bidgood/cathedral_cover.webp	James Bidgood	james bidgood	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/enki_bilal/cathedral_cover.webp	Enki Bilal	enki bilal	Artist	Cyberpunk
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/el_huervo/cathedral_cover.webp	El Huervo	el huervo	Artist	DigitalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/butcher_billy/cathedral_cover.webp	Butcher Billy	butcher billy	Artist	HyperRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/kelly_freas/cathedral_cover.webp	Kelly Freas	kelly freas	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/eleanor_fortescue_brickdale/cathedral_cover.webp	Eleanor Fortescue Brickdale	eleanor fortescue brickdale	Artist	NeoImpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/jean_arp/cathedral_cover.webp	Jean Arp	jean arp	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/antoine_blanchard/cathedral_cover.webp	Antoine Blanchard	antoine blanchard	Artist	NeoImpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/jeff_lemire/cathedral_cover.webp	Jeff Lemire	jeff lemire	Artist	GothicArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/john_perceval/cathedral_cover.webp	John Perceval	john perceval	Artist	Expressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/arnold_bocklin/cathedral_cover.webp	Arnold Böcklin	arnold böcklin	Artist	Symbolism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/kadir_nelson/cathedral_cover.webp	Kadir Nelson	kadir nelson	Artist	NeoExpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/francis_picabia/cathedral_cover.webp	Francis Picabia	francis picabia	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/anton_pieck/cathedral_cover.webp	Anton Pieck	anton pieck	Artist	NaiveArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/noah_bradley/cathedral_cover.webp	Noah Bradley	noah bradley	Artist	DigitalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/kay_nielsen/cathedral_cover.webp	Kay Nielsen	kay nielsen	Artist	WhimsicalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/dustin_nguyen/cathedral_cover.webp	Dustin Nguyen	dustin nguyen	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/tsutomu_nihei/cathedral_cover.webp	Tsutomu Nihei	tsutomu nihei	Artist	Cyberpunk
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/gerald_brom/cathedral_cover.webp	Gerald Brom	gerald brom	Artist	DarkFantasy
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/andy_kehoe/cathedral_cover.webp	Andy Kehoe	andy kehoe	Artist	PopArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/zhelong_xu/cathedral_cover.webp	Zhelong Xu	zhelong xu	Artist	MixedMedia
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/paul_klee/cathedral_cover.webp	Paul Klee	paul klee	Artist	Symbolism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/john_kenn_mortensen/cathedral_cover.webp	John Kenn Mortensen	john kenn mortensen	Artist	Minimalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ralph_steadman/cathedral_cover.webp	Ralph Steadman	ralph steadman	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/kazuya_takahashi/cathedral_cover.webp	Kazuya Takahashi	kazuya takahashi	Artist	PopArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/becky_cloonan/cathedral_cover.webp	Becky Cloonan	becky cloonan	Artist	GothicArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/gustav_klimt/cathedral_cover.webp	Gustav Klimt	gustav klimt	Artist	ArtNouveau
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/john_constable/cathedral_cover.webp	John Constable	john constable	Artist	Romanticism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ivan_chermayeff/cathedral_cover.webp	Ivan Chermayeff	ivan chermayeff	Artist	Modernism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/nicolas_de_crecy/cathedral_cover.webp	Nicolas de Crecy	nicolas de crecy	Artist	ModernArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/edwin_deakin/cathedral_cover.webp	Edwin Deakin	edwin deakin	Artist	Impressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/andrew_ferez/cathedral_cover.webp	Andrew Ferez	andrew ferez	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/jon_foster/cathedral_cover.webp	Jon Foster	jon foster	Artist	Cyberpunk
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/louis_rhead/cathedral_cover.webp	Louis Rhead	louis rhead	Artist	ArtNouveau
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/jae_lee/cathedral_cover.webp	Jae Lee	jae lee	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/wim_delvoye/cathedral_cover.webp	Wim Delvoye	wim delvoye	Artist	MechanicalBaroque
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/sachin_teng/cathedral_cover.webp	Sachin Teng	sachin teng	Artist	DigitalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/andre_lhote/cathedral_cover.webp	André Lhote	andré lhote	Artist	Cubism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/katsuya_terada/cathedral_cover.webp	Katsuya Terada	katsuya terada	Artist	Cyberpunk
